sample,read_id,allele,CAG_count,CAA_count,CCG_count,repeat_length_bp,classification,is_clean,is_interrupted,is_fragmented,mapq
H1,m84137_260214_004236_s1/210504377/ccs,0,1,2,12,196,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/185009367/ccs,0,4,2,12,196,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/150144369/ccs,0,5,2,12,196,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/10488845/ccs,0,1,2,12,196,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/68752737/ccs,0,2,2,12,198,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/143591764/ccs,0,5,2,11,199,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/221188336/ccs,0,11,2,12,199,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/261953096/ccs,0,2,2,12,199,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/62657722/ccs,0,7,4,11,200,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/71307148/ccs,1,1,2,12,262,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/40043989/ccs,1,4,3,12,264,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/175965990/ccs,1,16,3,12,265,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/80481785/ccs,1,1,2,12,265,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/173477186/ccs,1,1,2,12,265,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/229575430/ccs,1,2,2,12,265,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/16646617/ccs,1,1,2,12,265,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/243141568/ccs,1,1,2,12,265,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/115736821/ccs,1,1,2,12,265,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/103878621/ccs,1,1,2,12,266,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/202509383/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/243272495/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/121374686/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/114166323/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/231145600/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/258212457/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/135926056/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/60556127/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/147652902/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/25497665/ccs,1,3,2,12,268,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/170135564/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/123012294/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/227934480/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/20316747/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/90507948/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/19859578/ccs,1,2,2,12,268,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/9962824/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/121242579/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/80351405/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/52497400/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/65278665/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/93066022/ccs,1,4,2,11,268,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/226887989/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/205588239/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/186057951/ccs,1,2,2,12,268,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/149815501/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/131532928/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/137889796/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/159319163/ccs,1,1,2,12,268,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/7081195/ccs,1,2,2,12,269,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/140905229/ccs,1,2,3,12,270,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/124849190/ccs,1,12,2,12,270,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/228264682/ccs,1,7,5,10,271,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/28378487/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/21760072/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/210829914/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/90440105/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/85918560/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/11604099/ccs,1,2,2,12,271,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/9112415/ccs,1,2,2,12,271,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/27918912/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/92209344/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/219811123/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/198578377/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/252908090/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/216994932/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/147656995/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/227606686/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/202834373/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/169673539/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/194773494/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/144376546/ccs,1,1,2,12,271,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/100731305/ccs,1,1,3,12,272,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/97846105/ccs,1,1,2,12,273,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/115802615/ccs,1,1,2,12,273,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/29754839/ccs,1,5,3,12,273,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/26149168/ccs,1,1,3,12,273,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/85528373/ccs,1,2,2,12,273,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/186385495/ccs,1,1,2,13,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/54528878/ccs,1,3,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/31394914/ccs,1,2,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/147394774/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/184686469/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/28705704/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/72943667/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/112395322/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/176427840/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/216141460/ccs,1,2,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/157417860/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/114955850/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/134810252/ccs,1,4,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/36898622/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/49681745/ccs,1,2,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/218696622/ccs,1,3,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/46993790/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/142872344/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/169414771/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/163055820/ccs,1,2,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/213583800/ccs,1,1,3,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/160563932/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/215484037/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/221514308/ccs,1,2,2,12,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/165283876/ccs,1,3,3,12,275,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/3016697/ccs,1,2,2,12,277,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/27398405/ccs,1,5,2,12,277,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/177997498/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/158140653/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/245634505/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/56036325/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/33426129/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/153619070/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/102171783/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/253235517/ccs,1,21,2,12,277,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/74581365/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/89985393/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/29361070/ccs,1,1,5,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/246285285/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/224069560/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/115279183/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/159517547/ccs,1,1,2,12,277,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/58001187/ccs,1,1,3,12,278,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/246549615/ccs,1,1,2,12,278,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/248055668/ccs,1,6,4,12,278,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/127796077/ccs,1,1,3,12,279,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/144179296/ccs,1,1,2,12,279,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/259916217/ccs,1,1,3,12,279,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/138807717/ccs,1,1,2,12,280,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/208736082/ccs,1,1,2,12,280,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/250940119/ccs,1,3,2,13,280,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/48107367/ccs,1,1,2,11,281,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/122228535/ccs,1,2,3,12,281,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/85396443/ccs,1,1,3,12,281,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/169019635/ccs,1,2,2,12,283,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/262932707/ccs,1,1,2,12,283,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/170919416/ccs,1,2,2,12,284,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/114032910/ccs,1,1,2,12,284,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/54658940/ccs,1,3,2,12,288,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/101123072/ccs,1,1,2,12,289,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/257556669/ccs,1,1,2,12,292,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/96671436/ccs,1,1,2,12,292,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/221776574/ccs,1,9,5,12,294,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/46338104/ccs,1,1,2,12,295,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/255265395/ccs,1,1,2,12,295,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/202441886/ccs,1,1,2,12,301,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/113577497/ccs,1,3,2,12,304,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/54529664/ccs,1,1,2,12,313,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/85524946/ccs,1,1,2,12,346,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/153884483/ccs,1,1,2,12,346,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/78709776/ccs,1,1,2,12,390,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/27657538/ccs,1,1,2,12,394,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/139198596/ccs,1,1,2,12,445,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/144575666/ccs,1,1,2,14,457,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/3801430/ccs,1,1,10,13,540,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/179175680/ccs,1,1,2,13,658,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/244846053/ccs,1,83,4,11,282,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/193924699/ccs,0,82,3,12,198,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/24707220/ccs,1,97,1,10,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/24973954/ccs,1,67,3,13,263,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/66456893/ccs,1,99,6,10,297,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/180818806/ccs,0,93,3,13,200,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/28448361/ccs,1,109,2,10,267,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/210373844/ccs,1,86,3,11,272,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/62455949/ccs,1,151,3,11,273,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/211618343/ccs,1,85,4,12,281,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/148245751/ccs,0,1,2,12,196,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/187569136/ccs,0,2,2,12,196,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/243468587/ccs,0,1,2,13,196,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/81199930/ccs,0,1,3,12,197,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/130089564/ccs,1,1,3,12,263,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/250678192/ccs,1,1,2,12,265,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/98305599/ccs,1,2,2,12,268,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/241304137/ccs,1,1,2,12,269,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/257426610/ccs,1,1,2,12,274,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/236258827/ccs,1,2,2,12,277,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/3671239/ccs,0,110,2,13,197,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/238027421/ccs,1,93,3,11,273,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/133895356/ccs,0,74,3,8,193,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/220924998/ccs,1,72,3,14,271,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/133629481/ccs,1,117,3,9,270,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/81726905/ccs,1,74,2,15,273,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/176691003/ccs,1,74,2,10,266,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/189076938/ccs,1,85,3,10,273,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/138809261/ccs,0,87,2,13,197,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/130158962/ccs,0,125,2,11,194,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/140054346/ccs,1,100,2,13,262,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/211615945/ccs,0,5,2,12,190,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/104007862/ccs,0,11,1,12,194,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/131203974/ccs,0,1,2,12,196,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/138152378/ccs,0,1,2,12,196,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/142347398/ccs,0,1,2,12,196,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/28049760/ccs,0,2,2,11,196,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/60621943/ccs,0,2,2,12,197,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/103743936/ccs,1,4,2,12,272,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/52168236/ccs,1,2,4,12,279,fragmented_noisy,False,False,True,60
H1,m84137_260214_004236_s1/214046295/ccs,1,131,3,13,270,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/21235525/ccs,1,8,4,13,277,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/140968052/ccs,0,84,4,12,194,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/118948087/ccs,1,90,2,9,268,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/6099556/ccs,0,60,2,9,192,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/233116200/ccs,0,101,2,10,194,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/217581519/ccs,0,94,3,9,197,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/180880903/ccs,0,108,4,12,193,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/134481370/ccs,0,92,2,10,194,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/262673765/ccs,0,75,3,12,195,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/67047853/ccs,1,79,2,12,268,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/251663037/ccs,1,94,3,12,269,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/16454007/ccs,0,45,2,13,196,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/169743002/ccs,0,11,5,11,202,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/79628726/ccs,0,23,2,11,203,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/220922641/ccs,0,11,4,13,206,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/149096674/ccs,0,83,3,10,195,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/143983967/ccs,1,85,5,13,288,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/60557951/ccs,0,19,5,12,202,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/88347683/ccs,1,71,7,11,310,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/217517150/ccs,0,70,4,12,203,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/23461955/ccs,1,85,3,12,282,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/232657864/ccs,1,109,5,8,272,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/51642455/ccs,1,104,2,10,278,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/8065739/ccs,1,463,3,12,271,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/168761067/ccs,1,134,3,13,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/12977343/ccs,1,11,7,12,299,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/33165736/ccs,1,106,2,11,274,CAA_interrupted,False,True,False,60
H1,m84137_260214_004236_s1/197858916/ccs,1,77,1,12,293,CAA_interrupted,False,True,False,60
