Repeat_ID,Control_11,H1,H3,H1_fold_change,H3_fold_change
DM1_DMPK,42.0617453767385,45.466175485599464,53.37253266611065,1.0809388692354103,1.2689091284268812
FRDA_FXN,56.21843503756643,51.9213649851632,46.52617724480842,0.9235647514995423,0.8275964497005045
FXS_FMR1,62.98838334946757,63.99164603960397,69.8979378752284,1.015927741541963,1.1096956955924038
HD_HTT,67.05595380326564,80.23538427851982,83.57896472139795,1.196543777662474,1.2464063216013437
